,restaurant_name,address,review_score,price,categories,price_range,cuisines,diets,meals,features,tags,url,lat,lon,geometry,osmid
818,Chile & Agave Mexican Grill,"51 Hartzel Rd, St. Catharines, Ontario L2P 1M6 Canada",4,2.5,"['Mexican', 'Latin', 'Spanish']",[],[],[],[],[],"['guacamole ', 'chilli ', 'fajitas ', 'fries ', 'margaritas ', 'niagara ', 'canada ', 'patrons ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d2101269-Reviews-Chile_Agave_Mexican_Grill-St_Catharines_Ontario.html,43.15507603,-79.21460342,POINT (-79.21460342 43.15507603),818
819,Bolete,"176 St. Paul St, St. Catharines, Ontario L2R 3M2 Canada",4.4,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']","[4, 23]",['canadian'],"['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['oysters ', 'pappardelle ', 'dumplings ', 'short ribs ', 'steak ', 'dietary restrictions ', 'cool vibe ', 'enjoyed our dinner ', 'dinner with friends ', 'last night ', 'sat at the bar ', 'cooked to perfection ', 'chef ', 'mcleod ', 'server ', 'pac ', 'niagara ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d11756737-Reviews-Bolete-St_Catharines_Ontario.html,43.1577061,-79.2442011,POINT (-79.2442011 43.1577061),819
820,Fiddler's Pour House,"149 St. Paul St, St. Catharines, Ontario L2R 3M5 Canada",4.5,2.5,"['Bar', 'Pub', 'Canadian']","[8, 15]","['bar', 'canadian', 'pub']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['wings ', 'samosas ', 'mozz sticks ', 'fish and chips ', 'poutine ', 'soup ', 'chicken ', 'vegan options ', 'rewards program ', 'pre game ', 'dry curry ', 'great downtown ', 'craft beer ', 'awesome meal ', 'great dining experience ', 'on tap ', 'great vegan ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d7725182-Reviews-Fiddler_s_Pour_House-St_Catharines_Ontario.html,43.15760981,-79.24489019,POINT (-79.24489019000001 43.15760981),820
821,Chang Noi's Authentic Thai Cuisine,"225 Queenston Street, St. Catharines, Ontario L2P 2W9 Canada",4.2,2.5,"['Asian', 'Thai', 'Vegetarian Friendly']",[],[],[],[],[],"['thai food ', 'mango salad ', 'extensive menu ', 'spicy ', 'nois ', 'medium ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d2356707-Reviews-Chang_Noi_s_Authentic_Thai_Cuisine-St_Catharines_Ontario.html,43.1613759,-79.2235028,POINT (-79.22350280000001 43.1613759),821
822,Montana's BBQ & Bar,"327 Lake St, St. Catharines, Ontario L2N 7T3 Canada",3.9,2.5,"['Southwestern', 'Canadian', 'Vegetarian Friendly']","[9, 23]","['southwestern', 'canadian']","['vegetarian friendly', 'gluten free options']",[],[],"['ribs ', 'steak ', 'spinach dip ', 'shrimp ', 'highly recommend this location ', 'chain restaurant ', 'enjoyed our meal ', 'seated right away ', 'great dinner ', 'friday night ', 'carrie ', 'catalina ', 'server ', 'christie ', 'booth ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d2322724-Reviews-Montana_s_BBQ_Bar-St_Catharines_Ontario.html,43.17865075,-79.2514975,POINT (-79.2514975 43.17865075),822
823,oddBird.,"52 St. Paul St, St. Catharines, Ontario L2R 3M2 Canada",4.4,2.5,"['Italian', 'Bar', 'Pizza']",[],[],[],[],[],"['oysters ', 'chicken sandwich ', 'foie gras ', 'octopus ', 'pork belly ', 'tacos ', 'fries ', 'chalkboard menu ', 'rap music ', 'hundred dollars ', 'interesting menu ', 'sat at the bar ', 'thursday evening ', 'quality of food ', 'awesome food ', 'niagara ', 'mouth ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d13165602-Reviews-OddBird-St_Catharines_Ontario.html,43.15610955,-79.24530466,POINT (-79.24530466 43.15610955),823
824,Pizza Bistro,"72 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.6,2.5,"['Pizza', 'Mediterranean', 'Greek']","[5, 14]","['pizza', 'mediterranean', 'greek', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['moussaka ', 'pizza ', 'calamari ', 'chicken club ', 'greek village salad ', 'arugula salad ', 'parsnips ', 'thin crust ', 'take out ', 'gluten free ', 'attentive service ', 'quality of food ', 'quick lunch ', 'recommend this restaurant ', 'avon theatre ', 'great place to eat ', 'appetizers ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d4228396-Reviews-Pizza_Bistro-Stratford_Ontario.html,43.3696059,-80.9831667,POINT (-80.9831667 43.3696059),824
825,The Red Rabbit,"64 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.6,2.5,"['Bar', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['fried rabbit ', 'chicken and waffles ', 'hanger steak ', 'tacos ', 'burger ', 'salad ', 'mac and cheese ', 'fries ', 'prix fixe ', 'lunch menu ', 'sous vide ', 'maple syrup ', 'two courses ', 'pre theatre ', 'sat at the bar ', 'limited menu ', 'avon theatre ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d8441671-Reviews-The_Red_Rabbit-Stratford_Ontario.html,41.17363754,-73.14294514,POINT (-73.14294513999999 41.17363754),825
826,Sirkel Foods,"40 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.6,2.5,"['Cafe', 'Healthy', 'Canadian']",[],[],[],[],[],"['lunch ', 'sandwiches ', 'bread ', 'huevos ', 'mandarin chicken salad ', 'mac and cheese ', 'french toast ', 'soup ', 'brownie ', 'side salad ', 'pancakes ', 'pasta ', 'pad thai ', 'burger ', 'baked goods ', 'before noon ', 'fresh food ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d3267095-Reviews-Sirkel_Foods-Stratford_Ontario.html,41.1735404,-73.14299429,POINT (-73.14299429 41.1735404),826
827,Keystone Alley,"34 Brunswick St, Stratford, Ontario N5A 3L8 Canada",4.5,2.5,"['French', 'International', 'Grill']",[],[],[],[],[],"['beef stroganoff ', 'brussel sprouts ', 'charcuterie ', 'scallops ', 'quiche ', 'fish and chips ', 'salad ', 'bread ', 'burger ', ""ploughman's platter "", 'lovely patio ', 'the sticky toffee pudding ', 'avon theatre ', 'service was excellent ', 'delicious meal ', 'dining experience ', 'an appetizer ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d685977-Reviews-Keystone_Alley-Stratford_Ontario.html,43.36990808,-80.98078869,POINT (-80.98078869 43.36990808),827
828,Romeos Corner Cafe,"584 Ontario St, Stratford, Ontario N5A 3J5 Canada",4.4,2.5,"['American', 'Cafe', 'Canadian']","[5, 12]","['american', 'cafe', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['brunch ', 'western omelette ', 'eggs benedict ', 'salad ', 'turkey burger ', 'fries ', 'carrot cake ', 'french toast ', 'potatoes ', 'mac and cheese ', 'sandwiches ', 'meat lovers ', 'great breakfast spot ', 'festival theatre ', 'caramelized onions ', 'wonderful atmosphere ', 'nice decor ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d9826521-Reviews-Romeos_Corner_Cafe-Stratford_Ontario.html,47.11969705,3.544889795,POINT (3.544889795 47.11969705),828
829,Bijou,"105 Erie St, Stratford, Ontario N5A 2M5 Canada",4.4,4,"['French', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['duck ', 'trout ', 'prix fixe menu ', 'bok choy ', 'escargot ', 'tapas ', 'heirloom tomatoes ', 'flourless chocolate cake ', 'ribeye ', 'bread ', 'soup ', 'potatoes ', 'farm to table ', 'culinary experience ', 'main course ', 'fine dining ', 'attentive service ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d1077932-Reviews-Bijou-Stratford_Ontario.html,43.36969856,-80.98401761,POINT (-80.98401761 43.36969856),829
830,Stratford Thai Cuisine,"B-82 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.4,2.5,"['Asian', 'Thai', 'Vegetarian Friendly']",[],[],[],[],[],"['mango salad ', 'thai food ', 'spring rolls ', 'chicken ', 'satay ', 'shrimp roll ', 'curries ', 'fries ', 'appetizer platter ', 'great lunch specials ', 'small place ', 'nice restaurant ', 'take out ', 'the wait staff ', 'presentation ', 'leftovers ', 'veggies ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d3298668-Reviews-Stratford_Thai_Cuisine-Stratford_Ontario.html,43.3651448,-80.9867733,POINT (-80.9867733 43.3651448),830
831,Pazzo Taverna & Pizzeria,"70 Ontario St, Stratford, Ontario N5A 3H2 Canada",4.2,2.5,"['Italian', 'Pizza', 'Healthy']",[],[],[],[],[],"['pizza ', 'burrata ', 'salad ', 'clams ', 'tiramisu ', 'spaghetti ', 'bread ', 'seafood ', 'the lower level ', 'upstairs restaurant ', 'thin crust ', 'build your own ', 'main floor ', 'stratford festival ', 'attentive service ', 'theatre ', 'basement ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d769446-Reviews-Pazzo_Taverna_Pizzeria-Stratford_Ontario.html,31.6048574,-8.3654032,POINT (-8.365403199999999 31.6048574),831
832,Joe's Diner,"155 Erie St., Stratford, Ontario N5A 2M6 Canada",4.3,1,"['American', 'Diner', 'Canadian']",[],[],[],[],[],"['home fries ', 'ham ', 'breakfast choices ', 'fish and chips ', 'finger food ', 'french fries ', 'pancakes ', 'traditional breakfast ', 'daily specials ', 'great place for breakfast ', 'friendly service ', 'prices are very reasonable ', 'server ', 'homemade ', 'regulars ', 'theatre ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d3486258-Reviews-Joe_s_Diner-Stratford_Ontario.html,43.3683749,-80.9848167,POINT (-80.9848167 43.3683749),832
833,Fellini's Italian Cucina,"107 Ontario St, Stratford, Ontario N5A 3H1 Canada",4.2,2.5,"['Italian', 'Healthy', 'Canadian']",[],[],[],[],[],"['olive bread ', 'pasta ', 'quinoa ', 'flourless chocolate cake ', 'soup ', 'shrimp ', 'cakes ', 'italian food ', 'movie posters ', 'great dinner ', 'ontario street ', 'visit stratford ', 'theatre ', 'play ', 'dressing ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d769422-Reviews-Fellini_s_Italian_Cucina-Stratford_Ontario.html,48.3201921,4.190539662,POINT (4.190539662 48.3201921),833
834,AO Pasta,"20 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.8,2.5,"['Italian', 'Vegetarian Friendly']","[9, 15]",['italian'],['vegetarian friendly'],[],[],"['arancini ', 'pasta ', 'tiramisu ', 'bucatini ', 'the mixed green salad ', 'order at the counter ', 'food was fantastic ', 'quality ingredients ', 'regular menu ', 'comfort food ', 'wine list ', 'stratford restaurant ', 'daily specials ', 'stratford festival ', 'kris ', 'sauce ', 'portions ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d14138426-Reviews-AO_Pasta-Stratford_Ontario.html,41.17345991,-73.14303618,POINT (-73.14303618 41.17345991),834
835,Mercer Kitchen and Beer Hall,"104-108 Ontario St, Stratford, Ontario N5A 3H2 Canada",4.2,2.5,"['Japanese', 'Bar', 'International']","[4, 23]","['japanese', 'bar', 'canadian', 'international']",[],[],[],"['fries ', 'pork dumplings ', 'rice bowl ', 'burger ', 'caesar salad ', 'ravioli ', 'prunes ', 'smoked salmon ', 'small plates ', 'craft beer ', 'interesting menu ', 'on tap ', 'menu items ', 'stratford festival ', 'server ', 'theatre ', 'play ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d3316962-Reviews-Mercer_Kitchen_and_Beer_Hall-Stratford_Ontario.html,35.5662914,45.4214347,POINT (45.4214347 35.5662914),835
836,The Prune Restaurant & Bar One Fifty One,"151 Albert St, Stratford, Ontario N5A 3K5 Canada",4.3,4,"['Contemporary', 'Canadian', 'Vegetarian Friendly']","[37, 74]","['canadian', 'contemporary']","['vegetarian friendly', 'gluten free options']",[],[],"['prunes ', 'bread ', 'tuna ', 'prix fixe ', 'liver mousse ', 'soup ', 'steak ', 'main course ', 'garden room ', 'three courses ', 'fixed price ', 'stratford festival ', 'appetizers ', 'dessert ', 'sommelier ', 'reagan ', 'herbs ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d709951-Reviews-The_Prune_Restaurant_Bar_One_Fifty_One-Stratford_Ontario.html,43.3702637,-80.9771732,POINT (-80.9771732 43.3702637),836
837,Foster's Inn Restaurant,"111 Downie St, Stratford, Ontario N5A 1X2 Canada",4.1,2.5,"['Bar', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['brunch ', 'crab cakes ', 'steak ', 'fries ', 'calamari ', 'pasta special ', 'salad ', 'eggs benedict ', 'linguine ', 'avon theatre ', 'an open kitchen ', 'wait staff ', 'soup of the day ', 'fosters ', 'craig ', 'season ', 'performance ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d2264462-Reviews-Foster_s_Inn_Restaurant-Stratford_Ontario.html,43.36882346,-80.98089709,POINT (-80.98089709 43.36882346),837
838,The Restaurant at the Bruce,"Stratford, Ontario N5A 4R5, Canada 89 Parkview Dr, Stratford, Ontario N5A 4R5 Canada",4.3,4,"['Contemporary', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['brunch ', 'standout dish ', 'bison ', 'steak frites ', 'lamb ', 'amuse bouche ', 'cake ', 'eggs benedict ', 'salad ', 'prix fixe ', 'bread ', 'fries ', 'festival theatre ', 'members of our party ', 'fine dining ', 'special occasion ', 'wine list ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d6642589-Reviews-The_Restaurant_at_the_Bruce-Stratford_Ontario.html,52.1927885,-1.7063668,POINT (-1.7063668 52.1927885),838
839,Feature's,"159 Ontario St, Stratford, Ontario N5A 3H1 Canada",4.1,1,"['American', 'Diner', 'Canadian']",[],"['american', 'diner', 'canadian']","['vegetarian friendly', 'gluten free options']","['breakfast', 'lunch', 'brunch']",[],"['brunch ', 'home fries ', 'eggs benedict ', 'baked beans ', 'ham ', 'burger ', 'breakfast place ', 'paul bunyon ', 'short line ', 'classic breakfast ', 'portions are huge ', 'quick service ', 'features ', 'skillet ', 'server ', 'bowl ', 'downstairs ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d684578-Reviews-Feature_s-Stratford_Ontario.html,45.0497701,2.699717568,POINT (2.699717568 45.0497701),839
840,The Parlour,"101 Wellington St, Stratford, Ontario N5A 2L4 Canada",4,2.5,"['Diner', 'Vegetarian Friendly', 'Gluten Free Options']","[15, 50]",['diner'],"['vegetarian friendly', 'gluten free options']",[],[],"['pavlova ', 'prime rib ', 'yorkshire pudding ', 'fish and chips ', 'steak ', 'caesar salad ', 'salmon ', 'french toast ', 'parlour inn ', 'niagara on the lake ', 'wait staff ', 'wine list ', 'avon theatre ', 'parlor ', 'sharon ', 'dessert ', 'server ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d769444-Reviews-The_Parlour-Stratford_Ontario.html,43.3685368,-80.98343268,POINT (-80.98343268000001 43.3685368),840
841,The Common,"80 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.6,2.5,"['American', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['pork tenderloin ', 'dumplings ', 'green thai curry ', 'seafood ', 'creme brulee ', 'salad ', 'wonderful addition ', 'located close ', 'stratford restaurant ', 'enjoyed our meal ', 'last night ', 'wine list ', 'wonderful food ', 'tim ', 'hoisin ', 'chef ', 'patio ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d13388399-Reviews-The_Common-Stratford_Ontario.html,43.3693564,-80.9833193,POINT (-80.98331930000001 43.3693564),841
842,Molly Bloom's Irish Pub,"26 Brunswick St, Stratford, Ontario N5A 3L8 Canada",4,2.5,"['Irish', 'Bar', 'Pub']",[],[],[],[],[],"['fish and chips ', 'meatloaf ', 'salad ', 'avon theatre ', 'were seated immediately ', 'beer ', 'studio ', 'matinee ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d706976-Reviews-Molly_Bloom_s_Irish_Pub-Stratford_Ontario.html,43.3699635,-80.9809604,POINT (-80.9809604 43.3699635),842
843,The Planet Diner,"118 Downie St, Stratford, Ontario N5A 1X1 Canada",4.6,2.5,"['Diner', 'Canadian', 'Vegetarian Friendly']",[],"['diner', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['donuts ', 'pulled pork ', 'burger ', 'mac and cheese ', 'fries ', 'caesar salad ', 'vegan food ', 'great vegan ', 'plant based ', 'real meat ', 'retro feel ', 'meat options ', 'avon theatre ', 'highly recommend this restaurant ', 'ate here ', 'love this place ', 'carnivore ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d14119802-Reviews-The_Planet_Diner-Stratford_Ontario.html,43.368695,-80.981311,POINT (-80.98131100000001 43.368695),843
844,Demetre's Family Eatery,"1100 Ontario St, Stratford, Ontario N5A 6Z3 Canada",4,2.5,"['American', 'Greek', 'Canadian']",[],"['american', 'greek', 'canadian']","['vegetarian friendly', 'gluten free options']","['breakfast', 'lunch', 'dinner', 'brunch']",[],"['liver and onions ', 'greek salad ', 'souvlaki ', 'fish and chips ', 'rice ', 'pie ', 'ribs ', 'burger ', 'kids menu ', 'stratford area ', 'wait staff ', 'were seated promptly ', 'nice decor ', 'menu items ', 'piping hot ', 'visiting stratford ', 'seniors ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d769412-Reviews-Demetre_s_Family_Eatery-Stratford_Ontario.html,35.6833727,139.7723982,POINT (139.7723982 35.6833727),844
845,Madelyn's Diner,"377 Huron St, Stratford, Ontario N5A 5T6 Canada",4,1,"['Diner', 'Canadian', 'Vegetarian Friendly']",[],"['diner', 'canadian']",['vegetarian friendly'],"['breakfast', 'lunch', 'dinner', 'brunch']",[],"['tarts ', 'fish and chips ', 'eggs benedict ', 'home fries ', 'club sandwich ', 'liver and onions ', 'soup ', 'burger ', 'delicious butter ', 'big portions ', 'pecan ', 'raisins ', 'hollandaise ', 'seniors ', 'canadian ', 'supper ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d769437-Reviews-Madelyn_s_Diner-Stratford_Ontario.html,43.3776209,-80.9966782,POINT (-80.99667820000001 43.3776209),845
846,Bentleys Bar Inn & Restaurant,"99 Ontario St, Stratford, Ontario N5A 3H1 Canada",3.8,2.5,"['Bar', 'Pub', 'Canadian']",[],[],[],[],[],"['jambalaya ', 'thai noodles ', 'burger ', 'coconut pie ', 'quiche ', 'wings ', 'salad ', 'chicken ', 'sandwiches ', 'pub food ', 'quick service ', 'visiting stratford ', 'festival theatre ', 'beer ', 'patio ', 'play ', 'shows ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d701991-Reviews-Bentleys_Bar_Inn_Restaurant-Stratford_Ontario.html,30.187722,-8.6322498,POINT (-8.6322498 30.187722),846
847,Raja Fine Indian Cuisine,"10 George St W, Stratford, Ontario N5A 1A5 Canada",4,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']","[20, 25]",['indian'],"['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['butter chicken ', 'naan ', 'biryani ', 'prawns ', 'peas ', 'indulgence menu ', 'excellent food and service ', 'avon theatre ', 'highly recommend this restaurant ', 'vegan ', 'play ', 'patio ', 'festival ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d787037-Reviews-Raja_Fine_Indian_Cuisine-Stratford_Ontario.html,43.3691599,-80.9816438,POINT (-80.9816438 43.3691599),847
848,Mone Thai,"43 Market Pl, Stratford, Ontario N5A 1A4 Canada",4.3,2.5,"['Asian', 'Thai', 'Vegetarian Friendly']",[],[],[],[],[],"['pumpkin soup ', 'thai food ', 'spring rolls ', 'red curry ', 'bbq beef ', 'jasmine rice ', 'noodles ', 'calamari ', 'take out ', 'served hot ', 'service was prompt ', 'fresh ingredients ', 'great meal ', 'dishes ', 'avon ', 'takeout ', 'ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d3215443-Reviews-Mone_Thai-Stratford_Ontario.html,43.3694033,-80.9827432,POINT (-80.9827432 43.3694033),848
849,Arden Park Hotel,"552 Ontario St, Stratford, Ontario N5A 3J3 Canada",4.2,2.5,"['Canadian', 'Vegetarian Friendly', 'Gluten Free Options']",[],['canadian'],"['vegetarian friendly', 'gluten free options']","['breakfast', 'lunch', 'dinner', 'brunch']",[],"['brunch ', 'pancakes ', 'fish chips ', 'steak ', 'festival theatre ', 'fine hotel ', 'great swimming pool ', 'off season rates ', 'going to the theatre ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d5313196-Reviews-Arden_Park_Hotel-Stratford_Ontario.html,49.01296845,5.428669077,POINT (5.428669077 49.01296845),849
850,AVEC rabbit,"68 Wellington St, Stratford, Ontario N5A 2L2 Canada",4.7,2.5,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']","[3, 17]",['mexican'],"['vegetarian friendly', 'vegan options']",[],[],"['dumplings ', 'tacos ', 'bao ', 'brownie ', 'chicken ', 'salad ', 'great cocktails ', 'late night menu ', 'excellent food ', 'eats ', 'jesse ', 'margarita ', 'theatre ', 'actors ', 'establishment ', 'chef ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d12608272-Reviews-AVEC_rabbit-Stratford_Ontario.html,41.17365383,-73.14293713,POINT (-73.14293713000001 41.17365383),850
851,Downie Street Burgers,"107 Downie St, Stratford, Ontario N5A 1X2 Canada",4.1,2.5,"['American', 'Bar', 'Canadian']",[],[],[],[],[],"['burger ', 'fries ', 'patties ', 'salad ', 'avon theatre ', 'service was quick and friendly ', 'toppings ', 'sides ', 'play ', 'arugula ', 'bite ', 'cheddar ', 'meaty ', 'studio ', 'matinee ', 'pepper ', 'gravy ']",https://www.tripadvisor.ca/Restaurant_Review-g155015-d2214091-Reviews-Downie_Street_Burgers-Stratford_Ontario.html,43.3689912,-80.9810061,POINT (-80.9810061 43.3689912),851
852,R.U. Hungries,"468 Ferguson Ave, Temiskaming Shores, Ontario P0J 1K0 Canada",4.6,1,"['Quick Bites', 'Fast food', 'Canadian']",[],"['fast food', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner']",[],"['ice cream ', 'poutine ', 'fries ', 'salad ', 'bread ', 'awesome food ', 'fast food ', 'hotdogs ', 'deli ', 'lisa ', 'christmas ', 'hockey ', 'pete ', 'volunteers ', 'cheese ', 'takeout ', 'community ']",https://www.tripadvisor.ca/Restaurant_Review-g183459-d4849753-Reviews-R_U_Hungries-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.4503467,-79.6331415,POINT (-79.63314149999999 47.4503467),852
853,Ali's Grill + Bar,"998006 Hwy 11, New Liskeard, Temiskaming Shores, Ontario P0J 1P0 Canada",4.1,2.5,"['Steakhouse', 'Bar', 'Contemporary']",[],"['steakhouse', 'contemporary', 'canadian', 'bar']",['vegetarian friendly'],"['lunch', 'dinner']",[],"['pasta ', 'large group ', 'birthday dinner ', 'would definitely go back ', 'excellent food ', 'waitress ', 'retirement ', 'briefly ', 'ingredients ', 'veggies ']",https://www.tripadvisor.ca/Restaurant_Review-g1893213-d11870740-Reviews-Ali_s_Grill_Bar-New_Liskeard_Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.5317145,-79.6745372,POINT (-79.6745372 47.5317145),853
854,Rooster's Bar and Grill,"2 Cedar Ave, Temiskaming Shores, Ontario P0J 1P0 Canada",3.8,2.5,"['Bar', 'Grill', 'Canadian']",[],"['bar', 'canadian', 'grill']",['gluten free options'],"['lunch', 'dinner', 'after-hours']",[],"['fish and chips ', 'salad ', 'great view ', 'enjoyed our meal ', 'took forever ', 'patio ', 'tater ']",https://www.tripadvisor.ca/Restaurant_Review-g183459-d947087-Reviews-Rooster_s_Bar_and_Grill-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.5066761,-79.6730609,POINT (-79.6730609 47.5066761),854
855,Rainbow Restaurant,"39 Armstrong Street, New Liskeard, Temiskaming Shores, Ontario P0J 1P0 Canada",4.2,2.5,"['Chinese', 'Asian', 'Thai']","[8, 30]","['asian', 'chinese', 'thai']",[],"['lunch', 'dinner']",[],"['chicken ', 'chinese food ', 'almond soo guy ', 'fast service ', 'dishes ']",https://www.tripadvisor.ca/Restaurant_Review-g1893213-d4418109-Reviews-Rainbow_Restaurant-New_Liskeard_Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.5225934,-79.6745311,POINT (-79.6745311 47.5225934),855
856,Pizza Hut,"883313 Hwy 65, Temiskaming Shores, Ontario P0J 1P0 Canada",4,2.5,"['Pizza', 'Canadian', 'Vegetarian Friendly']",[],"['pizza', 'canadian']",['vegetarian friendly'],"['dinner', 'lunch']",[],[],https://www.tripadvisor.ca/Restaurant_Review-g183459-d707995-Reviews-Pizza_Hut-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.5242898,-79.6744502,POINT (-79.6744502 47.5242898),856
857,Zah Pizzeria,"355 Main Street, Haileybury, Temiskaming Shores, Ontario P0J 1K0 Canada",4.3,2.5,"['Italian', 'Pizza']",[],"['italian', 'pizza']",[],['dinner'],['reservations'],[],https://www.tripadvisor.ca/Restaurant_Review-g4288040-d12661860-Reviews-Zah_Pizzeria-Haileybury_Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.4441901,-79.6360804,POINT (-79.6360804 47.4441901),857
858,Country Kitchen,"27 Whitewood Ave W, New Liskeard, Temiskaming Shores, Ontario P0J 1P0 Canada",4,2.5,"['Canadian', 'Vegetarian Friendly']",[],['canadian'],['vegetarian friendly'],"['breakfast', 'lunch', 'dinner', 'brunch']",[],[],https://www.tripadvisor.ca/Restaurant_Review-g1893213-d4852054-Reviews-Country_Kitchen-New_Liskeard_Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.508608,-79.6821477,POINT (-79.6821477 47.508608),858
859,Husky/Esso,"997491 Ontario 11, Temiskaming Shores, Ontario P0J 1P0 Canada",3.3,1,"['Indian', 'Canadian']",[],"['canadian', 'indian']",[],"['dinner', 'breakfast', 'lunch']","['seating', 'wheelchair accessible', 'takeout', 'table service']",[],https://www.tripadvisor.ca/Restaurant_Review-g183459-d767881-Reviews-Husky_Esso-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,66.97387111,-160.4346943,POINT (-160.4346943 66.97387111),859
860,Subway,"229 Rorke Ave, Haileybury, Temiskaming Shores, Ontario P0J 1K0 Canada",4,9,[],[],['fast food'],[],"['breakfast', 'lunch', 'dinner']",[],[],https://www.tripadvisor.ca/Restaurant_Review-g4288040-d5107639-Reviews-Subway-Haileybury_Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.4420253,-79.6374634,POINT (-79.6374634 47.4420253),860
861,Big Scoops,"01 Fleming Drive, Temiskaming Shores, Ontario P0J 1P0 Canada",5,11,[],[],['street food'],[],[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g183459-d12654990-Reviews-Big_Scoops-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.5046166,-79.6754486,POINT (-79.6754486 47.5046166),861
862,Lucky Loi,"16 Whitewood, Temiskaming Shores, Ontario P0J 1P0 Canada",3,2.5,"['Chinese', 'Asian']",[],"['chinese', 'asian']",[],[],"['takeout', 'seating', 'wheelchair accessible', 'reservations']",[],https://www.tripadvisor.ca/Restaurant_Review-g183459-d5501399-Reviews-Lucky_Loi-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.51198,-79.6963668,POINT (-79.69636680000001 47.51198),862
863,Harvey's Serving Swiss Chalet,"Hwy 11N, Temiskaming Shores, Ontario P0J 1P0 Canada",3.2,1,"['Fast food', 'Barbecue', 'Canadian']",[],"['canadian', 'fast food', 'barbecue']",[],"['lunch', 'dinner']","['takeout', 'wheelchair accessible', 'seating']",[],https://www.tripadvisor.ca/Restaurant_Review-g183459-d767875-Reviews-Harvey_s_Serving_Swiss_Chalet-Temiskaming_Shores_Northeastern_Ontario_Ontario.html,47.512563,-79.675598,POINT (-79.67559799999999 47.512563),863
